,ligand_pose,logits
18682,020_2273_2759_0,0.09557971
18683,020_3977_7861_0,0.0144620575
18684,023_1164_22483_0,0.08958297
18685,039_37_1389_0,0.60908884
18686,019_749_22991_0,0.0039577186
18687,019_2250_12144_0,0.43957254
18688,022_615_10035_0,0.06740777
18689,021_3041_12584_0,0.006627923
18690,021_2505_2882_0,0.0057368847
18691,020_1238_14425_0,0.03785739
18692,019_147_16544_0,0.0036855885
18693,020_2596_21897_0,0.00035181743
18694,020_765_12167_0,0.0023809471
18695,021_1824_16935_0,0.005651242
18696,023_1330_10535_0,0.01456183
18697,019_1544_24173_0,0.0025383737
18698,021_2432_24812_0,0.00061943475
18699,018_1527_26106_0,0.0018231396
18700,018_1232_13920_0,0.044157255
18701,032_825_12504_0,0.011347225
18702,018_249_1174_0,0.010075104
18703,031_98_25790_0,0.0030129733
18704,021_735_9272_0,0.13064209
18705,022_226_28382_0,0.0028113318
18706,020_3655_5995_0,0.040489182
18707,022_765_11425_0,9.3803304e-05
18708,022_1019_3319_0,0.042975336
18709,020_551_1126_0,0.072857074
18710,020_3954_11240_0,0.0067987805
18711,022_1749_871_0,0.89086306
18712,020_232_12187_0,0.0007667138
18713,020_3139_26429_0,0.001038446
18714,019_129_9081_0,0.15474476
18715,020_4100_14406_0,0.008718693
18716,023_132_26703_0,0.019452544
18717,013_9_8904_0,0.00054936216
18718,018_244_28396_0,0.043395076
18719,027_35_7699_0,0.013808749
18720,021_2218_24289_0,0.004747164
18721,021_3150_17543_0,0.0051414543
18722,019_788_8464_0,0.0036303373
18723,021_1923_25186_0,0.005398285
18724,020_2450_21826_0,0.0075367508
18725,019_1015_16543_0,0.0046090144
18726,018_1241_65_0,0.043882567
18727,020_3157_17116_0,0.021255506
18728,004_4_18822_0,0.11132213
18729,019_1402_13921_0,0.0067528915
18730,020_1901_7874_0,0.015958065
18731,021_1109_1710_0,0.09463226
18732,020_2854_20092_0,0.007788874
18733,019_1218_7116_0,0.0067716204
18734,032_816_13545_0,0.00664548
18735,020_1426_5921_0,0.0031389347
18736,020_956_17326_0,0.0008739995
18737,018_457_21149_0,0.015056058
18738,023_59_22071_0,0.0023456195
18739,018_1179_818_0,0.07174729
18740,020_1536_4255_0,0.21947162
18741,012_14_22337_0,0.011852445
18742,020_294_25688_0,0.13679981
18743,020_4396_7735_0,0.059141017
18744,021_2975_9080_0,0.003446936
18745,020_578_1736_0,0.42879555
18746,019_292_27007_0,0.0022712294
18747,020_2801_5238_0,0.011187316
18748,019_701_16852_0,0.07850922
18749,019_956_15791_0,0.0043633045
18750,018_997_8038_0,0.16708323
18751,021_1899_15892_0,0.0006952146
18752,021_10_18849_0,0.0033675777
18753,020_2414_26986_0,0.0035442866
18754,032_625_20570_0,0.005019478
18755,019_1438_26357_0,0.0041996883
18756,020_749_17853_0,0.05203378
18757,023_1671_13544_0,0.0071995184
18758,031_345_22035_0,0.005036054
18759,022_1558_11710_0,0.0413772
18760,023_1519_27922_0,0.0033512115
18761,020_3778_14267_0,0.032763198
18762,011_24_9836_0,0.0016680903
18763,021_1761_8799_0,0.00082712143
18764,019_626_14334_0,0.00043004393
18765,023_1310_11910_0,0.00080665265
18766,020_4747_6008_0,0.3341167
18767,026_49_5308_0,0.027992519
18768,020_2369_19084_0,0.0023478665
18769,018_1546_9221_0,0.0072464207
18770,022_1460_22947_0,0.029465495
18771,020_3403_15082_0,0.0072187595
18772,023_1591_20400_0,0.014487914
18773,023_202_16595_0,0.009930459
18774,021_118_13764_0,0.010000586
18775,033_30_1189_0,0.025667239
18776,020_4171_24986_0,0.05672048
18777,018_505_28507_0,0.0027192335
18778,023_333_22293_0,0.012961009
18779,031_76_24580_0,2.0090962e-08
18780,020_1284_5146_0,0.0096653225
18781,021_1849_18899_0,0.004710136
18782,019_852_23383_0,0.00250153
18783,021_348_20652_0,0.005072986
18784,021_1599_3621_0,0.04001102
18785,021_2337_20643_0,0.09692753
18786,022_625_2893_0,0.0046207393
18787,022_396_7190_0,0.0036789072
18788,020_2985_15413_0,0.0018786205
18789,018_1090_1635_0,0.029280936
18790,034_28_19931_0,0.010802601
18791,020_4041_12850_0,0.035989437
18792,020_3799_25834_0,0.001999241
18793,021_1500_13156_0,0.074075565
18794,018_1272_6154_0,0.32531965
18795,020_4229_8833_0,0.020941215
18796,020_2687_20031_0,0.0040479447
18797,023_1457_28749_0,0.014557466
18798,022_198_11638_0,0.0027165662
18799,018_1591_10994_0,0.0945151
18800,021_938_28425_0,0.00033863736
18801,023_1022_10817_0,0.0147415465
18802,019_1874_24691_0,0.00085087295
18803,021_2786_24159_0,0.0021698517
18804,023_248_18314_0,0.01861206
18805,020_2580_28243_0,0.0018014421
18806,025_26_7140_0,0.016697608
18807,020_120_20455_0,0.0026968599
18808,019_571_17639_0,0.0077735824
18809,011_21_14017_0,0.00040715738
18810,020_2334_20762_0,0.0009766704
18811,022_917_16836_0,0.039134018
18812,036_72_13642_0,0.002797804
18813,021_1266_24456_0,0.0039616963
18814,018_337_6977_0,0.025590194
18815,020_3248_2356_0,0.01548982
18816,020_3887_17108_0,0.00923529
18817,021_2210_11672_0,0.06386188
18818,032_768_28742_0,0.0004173776
18819,020_1240_10333_0,0.023791682
18820,020_1459_9273_0,0.018673
18821,021_1285_15841_0,0.0056831418
18822,031_47_26779_0,0.0015555257
18823,020_3373_8326_0,0.008451639
18824,020_4521_14975_0,0.008386126
18825,021_2085_27172_0,0.00224976
18826,020_1391_25501_0,0.001693155
18827,023_1072_17867_0,0.007952081
18828,020_3228_13453_0,0.0052791
18829,020_2990_11331_0,0.01176146
18830,018_1484_4616_0,0.015999857
18831,021_141_7303_0,0.0005978757
18832,019_485_11701_0,0.005890214
18833,023_671_15611_0,0.002786494
18834,038_3_9385_0,0.0003059084
18835,023_1082_19377_0,0.011741435
18836,029_122_28407_0,0.0029085875
18837,029_68_7427_0,0.014544435
18838,019_2237_27269_0,0.0018102973
18839,032_768_28484_0,0.0074279513
18840,022_1571_3701_0,0.0004013339
18841,021_92_24855_0,0.014744475
18842,020_2134_15007_0,0.0013889268
18843,031_23_194_0,0.3892958
18844,031_475_3057_0,0.05546111
18845,021_2112_4401_0,0.075491786
18846,021_2656_23866_0,0.032726467
18847,019_1797_18343_0,0.008577681
18848,021_745_13104_0,0.0036427868
18849,018_911_11907_0,0.004639146
18850,020_2598_11437_0,0.0007561885
18851,022_1345_16848_0,0.004973302
18852,020_4413_25614_0,0.0051620225
18853,018_292_1586_0,0.012990412
18854,020_615_15498_0,0.016690431
18855,018_306_3798_0,0.74247855
18856,020_550_10923_0,0.005192749
18857,019_1463_22457_0,0.038965337
18858,021_1658_18599_0,0.023030888
18859,019_805_12304_0,0.0240429
18860,031_426_14061_0,0.0089100525
18861,022_338_7105_0,0.07441564
18862,018_415_27790_0,0.019677006
18863,035_2_26881_0,0.0017216005
18864,020_4446_20673_0,0.013824744
18865,020_1504_9804_0,0.019332642
18866,020_743_10119_0,0.055528305
18867,032_145_5502_0,0.00021261552
18868,018_1393_1488_0,0.29858774
18869,018_154_1901_0,0.044646606
18870,022_1487_4032_0,0.7082276
18871,018_623_2037_0,0.0046655764
18872,023_1728_10786_0,0.023229891
18873,021_1753_21226_0,0.0026688268
18874,018_1307_15567_0,1.6923868e-05
18875,031_150_20488_0,0.026975632
18876,021_2572_21074_0,0.0047896025
18877,020_3607_2515_0,0.17106737
18878,023_964_8020_0,0.01076982
18879,036_65_26562_0,0.003696936
18880,020_1871_16829_0,0.006461888
18881,031_258_24007_0,0.00073884777
18882,020_3244_23494_0,0.007448599
18883,031_150_14944_0,0.029579995
18884,019_1255_14258_0,0.010205142
18885,022_1233_28840_0,3.50278e-05
18886,018_271_19321_0,0.011924008
18887,019_1983_8037_0,0.00034440472
18888,020_4525_26968_0,0.019956695
18889,020_867_12193_0,0.008008841
18890,023_1496_12848_0,0.0068881237
18891,020_1586_12364_0,0.018408366
18892,020_3824_17102_0,0.05167224
18893,019_2217_28612_0,0.0005360495
18894,020_4887_15387_0,0.009438848
18895,021_1852_8374_0,0.042238634
18896,029_43_14659_0,0.001655624
18897,018_63_2155_0,0.016072812
18898,020_1732_4053_0,0.022366384
18899,020_1533_9291_0,0.0053402763
18900,022_764_21919_0,0.64789706
18901,039_63_2366_0,0.7822871
18902,022_129_12018_0,0.0017342668
18903,032_464_19561_0,0.005122514
18904,023_663_22173_0,0.0075231385
18905,021_2152_12983_0,0.014368707
18906,022_1055_26200_0,0.050822932
18907,021_565_15495_0,0.016235452
18908,019_2025_12722_0,0.00694818
18909,021_1412_18938_0,0.002057443
18910,012_47_19483_0,0.00013483917
18911,018_996_21607_0,0.020918272
18912,018_306_924_0,0.637721
18913,031_406_25998_0,9.732206e-05
18914,020_418_16258_0,0.15538424
18915,022_1535_2027_0,0.4746557
18916,019_400_16766_0,0.0019410548
18917,022_378_3492_0,0.06632502
18918,023_181_8781_0,0.01586396
18919,020_2381_25123_0,0.004144771
18920,029_27_20199_0,0.009456654
18921,023_1762_26325_0,0.0037497715
18922,031_15_22791_0,0.012319125
18923,020_3530_12127_0,0.021532908
18924,032_86_3817_0,0.00028191684
18925,022_526_25218_0,0.0039343922
18926,019_1794_26699_0,0.024201406
18927,019_502_19109_0,0.009066405
18928,020_2976_14966_0,0.011963274
18929,021_932_6949_0,0.0021157912
18930,020_4250_26854_0,0.001346835
18931,020_3728_9257_0,0.05517405
18932,020_101_6965_0,0.035201922
18933,018_406_1847_0,0.0038840668
18934,021_1220_2000_0,0.012270964
18935,021_252_25851_0,0.001734553
18936,018_1237_3914_0,0.014848764
18937,018_227_1645_0,0.0031754258
18938,020_785_277_0,0.5889798
18939,013_49_15552_0,0.0039131655
18940,020_969_6866_0,0.040813837
18941,032_484_15662_0,0.00025528448
18942,020_3956_11191_0,0.013000468
18943,021_76_6797_0,0.039803617
18944,020_1376_4031_0,0.016143288
18945,020_3154_15169_0,0.0045322236
18946,018_1603_14893_0,0.0039134347
18947,021_1488_9426_0,0.0072989245
18948,020_2276_10852_0,0.0043170485
18949,020_711_13320_0,0.00036805993
18950,013_28_5513_0,0.011251651
18951,022_88_6175_0,0.0050411434
18952,020_378_4000_0,0.047105946
18953,032_507_14153_0,0.008659699
18954,019_674_10924_0,0.012102781
18955,032_544_22559_0,0.1791524
18956,021_1782_17989_0,0.00054231385
18957,011_3_6532_0,0.0028807467
18958,029_98_18845_0,0.02772309
18959,020_854_15154_0,0.009448006
18960,020_4901_4224_0,0.22323067
18961,022_1022_25485_0,0.07412986
18962,021_1285_19040_0,0.007760052
18963,022_1550_333_0,0.12364481
18964,018_128_8849_0,0.0013752511
18965,028_69_12038_0,0.0020512599
18966,019_2084_25313_0,0.027970463
18967,019_1324_6563_0,0.0028483693
18968,018_544_4760_0,0.008023518
18969,020_1800_26497_0,0.107335046
18970,019_852_6980_0,0.0013003313
18971,032_351_3807_0,0.48087326
18972,021_1499_15231_0,0.006073059
18973,023_634_21180_0,0.026532073
18974,021_1857_5540_0,0.031983163
18975,022_623_1445_0,0.23097451
18976,020_1566_21736_0,0.014129707
18977,020_495_21693_0,0.0038687992
18978,019_379_23331_0,0.0021236753
18979,023_568_24495_0,0.01417831
18980,021_2224_14676_0,0.0077744424
18981,018_896_2853_0,0.14461233
18982,021_2602_25995_0,0.00397455
18983,018_25_22102_0,0.008965359
18984,018_588_1182_0,0.6162067
18985,021_378_28552_0,0.031997927
18986,020_432_22574_0,0.0039007543
18987,023_166_21815_0,0.012270681
18988,021_606_9634_0,0.25703812
18989,018_420_27396_0,0.010321029
18990,018_812_533_0,0.01334658
18991,022_534_4795_0,0.68932486
18992,018_950_5909_0,0.0008097482
18993,019_1120_26666_0,0.010988218
18994,006_36_487_0,0.5537082
18995,020_1604_21680_0,0.021598209
18996,020_4429_25299_0,0.024448805
18997,018_1417_27143_0,0.00070924754
18998,020_2552_3965_0,0.012845294
18999,018_708_6473_0,0.022370357
19000,018_66_5971_0,0.00887404
19001,031_301_2710_0,0.0021831503
19002,020_441_28942_0,0.0040332857
19003,023_1665_11374_0,0.048400097
19004,020_3981_19808_0,0.018561682
19005,020_51_16678_0,0.002688589
19006,018_616_16260_0,0.0035119036
19007,019_2248_9014_0,0.004536545
19008,020_3069_7055_0,0.030893553
19009,019_768_19873_0,0.0030694199
19010,020_3509_24219_0,0.0034286
19011,020_2168_6785_0,0.0043095252
19012,022_1584_5741_0,0.34203067
19013,021_444_28758_0,0.00025601935
19014,019_414_15347_0,0.0036745581
19015,021_1313_20331_0,0.013940241
19016,022_121_15004_0,0.002866196
19017,021_802_24907_0,0.010455077
19018,023_820_24324_0,0.016043715
19019,019_1072_5263_0,0.018283805
19020,023_941_10596_0,0.0123028895
19021,020_528_1764_0,0.15151952
19022,002_67_23243_0,0.00711029
19023,020_1255_8360_0,0.0019369639
19024,021_650_12093_0,0.029801635
19025,021_2389_14023_0,0.0026176637
19026,022_42_293_0,0.06531238
19027,021_2639_21975_0,0.0031582804
19028,021_3118_8264_0,0.008612639
19029,021_2542_3679_0,0.024135863
19030,022_741_109_0,0.5373328
19031,032_583_23215_0,0.012362924
19032,020_2005_14196_0,0.0009498323
19033,008_49_25898_0,0.0022203105
19034,018_948_1666_0,0.85662156
19035,020_4859_13683_0,0.06156261
19036,021_555_25882_0,0.011703926
19037,023_845_10828_0,0.0028191763
19038,018_229_28703_0,0.002065597
19039,031_282_1407_0,0.42753214
19040,021_2241_2651_0,0.09225161
19041,021_53_1683_0,0.017113784
19042,018_937_886_0,0.1010152
19043,019_2149_19266_0,0.00059088046
19044,018_1433_22508_0,0.0030261572
19045,019_168_16416_0,0.006253882
19046,023_1437_25128_0,0.0019831245
19047,019_1203_16705_0,0.00056679494
19048,020_1648_27677_0,0.08004356
19049,020_1528_26984_0,0.016359476
19050,019_1279_10704_0,0.0045837923
19051,012_7_19747_0,0.0036769507
19052,021_184_27343_0,0.0013785918
19053,020_3280_21257_0,0.015853172
19054,023_184_11106_0,0.012883963
19055,022_1464_20206_0,0.010793707
19056,032_529_26598_0,1.8680337e-06
19057,031_186_10059_0,0.00092329684
19058,020_2726_23967_0,0.002732352
19059,019_727_24588_0,0.008673264
19060,019_620_17125_0,0.0051641827
19061,021_714_3828_0,0.17978919
19062,018_1221_21330_0,0.0031302779
19063,023_38_2368_0,0.46077755
19064,022_1320_18344_0,0.0038935782
19065,023_1403_14016_0,0.04597398
19066,022_192_13991_0,0.024511615
19067,031_31_20868_0,0.0029554234
19068,020_1983_27796_0,0.0022232048
19069,020_1125_28048_0,0.0070733503
19070,019_2008_8924_0,0.0066519305
19071,021_2101_6974_0,0.016600618
19072,032_52_17152_0,0.010138639
19073,032_236_24242_0,5.4811913e-05
19074,020_2937_19024_0,0.012677155
19075,021_961_3520_0,0.026458552
19076,019_336_23879_0,0.00011340836
19077,032_101_28916_0,2.6771706e-05
19078,021_1921_15767_0,0.0019035517
19079,038_4_12822_0,0.40349615
19080,038_63_3695_0,0.131428
19081,019_2011_23915_0,0.004058653
19082,024_32_18032_0,0.027209178
19083,020_4012_12531_0,0.0018041441
19084,026_69_4572_0,0.016783413
19085,007_16_1882_0,0.12186751
19086,021_2314_16485_0,0.002809803
19087,019_2062_9791_0,0.003179251
19088,018_1184_19843_0,0.0006337647
19089,019_186_17219_0,0.034706835
19090,019_1814_19702_0,0.015751245
19091,020_4705_7197_0,0.03748596
19092,021_1576_5085_0,0.052710332
19093,031_152_23854_0,0.00772466
19094,023_485_21319_0,0.0034555115
19095,018_528_15971_0,0.021840401
19096,020_1365_13689_0,0.11794527
19097,029_11_9530_0,0.0101808
19098,023_299_27713_0,0.015730368
19099,021_1734_21620_0,0.002278439
19100,020_23_11974_0,0.0036703565
19101,022_702_17458_0,0.0036042244
19102,020_3225_17203_0,0.0016267775
19103,023_544_18024_0,0.00053505966
19104,023_64_4888_0,0.68120134
19105,019_463_14066_0,0.0019034268
19106,020_1232_7145_0,0.0045112744
19107,031_150_1846_0,0.033292364
19108,022_455_12204_0,0.011022763
19109,021_2781_19543_0,0.023067974
19110,019_358_5378_0,0.0019049946
19111,018_965_2469_0,0.004518329
19112,020_1989_25901_0,0.0064300853
19113,020_864_17316_0,0.0074478025
19114,020_281_992_0,0.03621799
19115,023_826_16697_0,0.032339633
19116,014_33_22848_0,0.0094347345
19117,031_69_8315_0,0.5245146
19118,029_121_2525_0,0.026407052
19119,019_1905_28108_0,0.0031168526
19120,020_550_26207_0,0.01078185
19121,020_2942_7333_0,0.0026112352
19122,018_255_1512_0,0.4648253
19123,018_1576_23632_0,0.056263328
19124,018_749_20842_0,0.010943637
19125,020_4899_22264_0,0.012880355
19126,019_41_7172_0,0.021675944
19127,022_1244_3693_0,0.004676142
19128,020_2725_16322_0,0.0020301454
19129,024_58_14746_0,0.0060073417
19130,020_2016_27948_0,0.0028180345
19131,006_48_17820_0,0.0043042204
19132,020_3529_9749_0,0.06874288
19133,020_1842_17111_0,0.0042888923
19134,034_5_2217_0,0.49946624
19135,019_2162_28012_0,0.010403217
19136,020_1977_19068_0,0.0027193825
19137,032_746_15599_0,0.0023074094
19138,023_1700_12400_0,0.0031030555
19139,021_2435_27944_0,0.003944258
19140,019_165_11518_0,0.09610747
19141,021_1712_19977_0,0.004670099
19142,029_29_16002_0,0.0053492044
19143,023_1218_20284_0,0.0029464106
19144,020_1663_3941_0,0.25872806
19145,020_383_8732_0,0.012310309
19146,019_1493_20669_0,0.002852015
19147,021_2802_4899_0,0.058653656
19148,019_1654_26786_0,0.0093782395
19149,019_760_22256_0,0.0049349777
19150,018_1335_1217_0,0.065263234
19151,021_2306_3229_0,0.0064216466
19152,020_1640_14817_0,0.033519518
19153,022_773_28658_0,0.45875844
19154,022_1110_5598_0,0.011089776
19155,020_2593_18565_0,0.046453997
19156,021_3157_19073_0,0.04421534
19157,020_2628_27630_0,0.019388175
19158,022_1595_11360_0,0.0023870436
19159,032_144_12129_0,0.0013518822
19160,021_2334_7308_0,0.0074163615
19161,019_1578_28456_0,0.0023236854
19162,018_1392_20464_0,0.008456152
19163,032_120_4302_0,0.0014057907
19164,021_1834_2537_0,0.009348976
19165,022_745_6542_0,0.08406462
19166,020_1436_1008_0,0.2247338
19167,023_145_25257_0,0.013057015
19168,022_1741_205_0,0.33493057
19169,021_1550_10689_0,0.016474426
19170,023_454_26836_0,0.0012190557
19171,022_828_3869_0,0.23161064
19172,018_1276_4588_0,0.005120339
19173,020_1736_13042_0,0.033484887
19174,020_4551_11711_0,0.0028371005
19175,030_57_3418_0,0.0065087765
19176,032_820_24172_0,0.0034429021
19177,020_3177_17424_0,0.049795303
19178,014_13_3921_0,0.002249498
19179,020_911_18955_0,0.5063055
19180,009_52_24644_0,0.016066479
19181,037_50_3942_0,0.05314362
19182,019_1258_23987_0,0.0026160418
19183,028_6_23548_0,0.0138858035
19184,018_632_18474_0,0.006163922
19185,020_1424_7440_0,0.04926817
19186,020_1225_3254_0,0.5630018
19187,020_1543_19391_0,0.013979288
19188,017_50_22654_0,0.111520015
19189,020_1444_1141_0,0.14161342
19190,023_1425_7855_0,0.024242248
19191,023_1279_13142_0,0.014460487
19192,019_1526_26435_0,0.013015478
19193,031_404_20849_0,0.014418279
19194,031_10_2771_0,0.0042147916
19195,022_656_2764_0,0.0076312167
19196,022_532_28251_0,0.0057930658
19197,002_25_13447_0,0.0015144733
19198,021_1314_28702_0,0.00095899834
19199,023_1444_14516_0,0.13622902
19200,010_4_23618_0,0.042451095
19201,028_47_20219_0,0.18045513
19202,019_104_27476_0,0.00068865565
19203,025_43_26680_0,0.00071275566
19204,031_164_2228_0,0.03163516
19205,032_329_28931_0,0.8668497
19206,020_2314_14170_0,0.002046275
19207,020_2016_4188_0,0.006856832
19208,022_1342_10627_0,0.010655607
19209,009_24_4629_0,0.04577598
19210,020_1377_13246_0,0.001334636
19211,018_162_19915_0,0.0013585413
19212,035_95_12317_0,0.004729909
19213,018_375_4075_0,0.013141886
19214,029_84_2565_0,0.0063890866
19215,022_686_6727_0,0.025812235
19216,023_272_23066_0,0.001471483
19217,021_1490_10531_0,0.002873622
19218,020_3504_7676_0,0.009332914
19219,010_13_18015_0,0.0050270976
19220,019_494_23432_0,0.002924925
19221,018_246_10563_0,0.08660639
19222,019_2007_16985_0,0.0008834394
19223,019_1449_22800_0,0.0075320625
19224,031_173_16451_0,0.003351226
19225,027_29_24927_0,0.0016440785
19226,031_421_2568_0,0.22317912
19227,023_1640_28790_0,0.0055275136
19228,019_1690_11483_0,0.053438436
19229,031_184_20365_0,0.00021152281
19230,031_150_21590_0,0.00049870554
19231,021_1928_28756_0,0.006548707
19232,020_3539_21200_0,0.005266195
19233,022_901_14332_0,0.09328985
19234,019_1459_14820_0,0.013239455
19235,031_233_2463_0,0.53377193
19236,020_2963_6023_0,0.030477572
19237,022_487_1974_0,0.006594699
19238,020_3274_12132_0,0.04445551
19239,021_377_15682_0,0.007686844
19240,026_51_12642_0,0.0002854831
19241,022_795_13942_0,0.0005704451
19242,020_275_20617_0,0.03415318
19243,032_584_1774_0,0.008803766
19244,021_565_21699_0,0.040877577
19245,020_4892_11911_0,0.003020984
19246,020_1673_18133_0,0.022299614
19247,018_1238_6725_0,0.08279091
19248,019_1576_12898_0,0.03732148
19249,018_172_5935_0,0.082179576
19250,019_903_7781_0,0.0060561895
19251,023_199_6064_0,0.007926783
19252,020_4079_10687_0,0.1541852
19253,022_548_16791_0,0.124320164
19254,021_1133_26007_0,0.002996056
19255,019_2241_12025_0,0.024157964
19256,019_842_21536_0,0.0025851352
19257,021_24_21428_0,0.0019717463
19258,019_2141_9639_0,0.0035944935
19259,009_61_20678_0,0.006305067
19260,021_2473_20607_0,0.061580975
